"Response ID","Set Number:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","Card Number:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","שיטת הפיצוי:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","סכום הפיצוי:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","אופן קבלת הפיצוי:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","Score:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  "
"325","5","1","pull","100","bank_cheque","0"
"325","5","2","pull","25","another_product","100"
"325","5","3","push","50","refund_next_purchase","0"
"326","1","1","pull","100","bank_cheque","100"
"326","1","2","push","25","coupon","0"
"326","1","3","push","50","credit_cart","0"
"326","2","1","push","25","another_product","0"
"326","2","2","pull","75","refund_next_purchase","0"
"326","2","3","pull","100","another_product","100"
"326","3","1","pull","75","credit_cart","100"
"326","3","2","push","50","coupon","0"
"326","3","3","push","50","bank_cheque","0"
"326","4","1","push","75","another_product","0"
"326","4","2","push","25","bank_cheque","0"
"326","4","3","push","75","refund_next_purchase","100"
"326","5","1","pull","100","refund_next_purchase","100"
"326","5","2","pull","100","coupon","0"
"326","5","3","pull","50","bank_cheque","0"
"327","1","1","pull","75","bank_cheque","100"
"327","1","2","pull","50","credit_cart","0"
"327","1","3","push","100","refund_next_purchase","0"
"327","2","1","pull","25","coupon","0"
"327","2","2","push","75","refund_next_purchase","0"
"327","2","3","pull","50","coupon","100"
"327","3","1","pull","100","bank_cheque","0"
"327","3","2","pull","100","credit_cart","100"
"327","3","3","push","25","another_product","0"
"327","4","1","push","50","another_product","0"
"327","4","2","push","25","credit_cart","100"
"327","4","3","pull","75","another_product","0"
"327","5","1","pull","25","bank_cheque","0"
"327","5","2","push","100","coupon","100"
"327","5","3","pull","75","refund_next_purchase","0"
"328","1","1","push","75","another_product","0"
"328","1","2","push","100","coupon","100"
"328","1","3","push","25","bank_cheque","0"
"328","2","1","pull","100","refund_next_purchase","0"
"328","2","2","push","50","credit_cart","100"
"328","2","3","push","75","refund_next_purchase","0"
"328","3","1","push","50","bank_cheque","0"
"328","3","2","push","75","coupon","100"
"328","3","3","pull","25","another_product","0"
"328","4","1","pull","100","coupon","100"
"328","4","2","push","50","another_product","0"
"328","4","3","pull","25","credit_cart","0"
"328","5","1","push","75","bank_cheque","100"
"328","5","2","pull","25","refund_next_purchase","0"
"328","5","3","pull","50","bank_cheque","0"
"329","1","1","pull","100","bank_cheque","100"
"329","1","2","pull","25","credit_cart","0"
"329","1","3","pull","75","refund_next_purchase","0"
"329","2","1","pull","50","another_product","0"
"329","2","2","push","100","coupon","0"
"329","2","3","push","75","credit_cart","100"
"329","3","1","pull","50","coupon","100"
"329","3","2","pull","25","bank_cheque","0"
"329","3","3","pull","100","refund_next_purchase","0"
"329","4","1","push","50","bank_cheque","100"
"329","4","2","push","75","refund_next_purchase","0"
"329","4","3","pull","25","another_product","0"
"329","5","1","push","75","another_product","0"
"329","5","2","pull","50","credit_cart","100"
"329","5","3","pull","100","another_product","0"
"330","1","1","pull","100","bank_cheque","100"
"330","1","2","push","50","coupon","0"
"330","1","3","pull","75","credit_cart","0"
"330","2","1","pull","50","another_product","0"
"330","2","2","push","25","refund_next_purchase","0"
"330","2","3","pull","100","another_product","100"
"330","3","1","push","75","refund_next_purchase","0"
"330","3","2","push","100","coupon","0"
"330","3","3","push","75","bank_cheque","100"
"330","4","1","push","25","coupon","0"
"330","4","2","pull","50","bank_cheque","100"
"330","4","3","pull","25","credit_cart","0"
"330","5","1","push","50","refund_next_purchase","0"
"330","5","2","push","100","another_product","100"
"330","5","3","pull","75","refund_next_purchase","0"
"331","1","1","push","75","another_product","0"
"331","1","2","pull","100","coupon","100"
"331","1","3","pull","25","bank_cheque","0"
"331","2","1","push","50","refund_next_purchase","0"
"331","2","2","pull","50","credit_cart","100"
"331","2","3","pull","25","another_product","0"
"331","3","1","pull","100","refund_next_purchase","0"
"331","3","2","push","50","bank_cheque","0"
"331","3","3","push","75","coupon","100"
"331","4","1","pull","25","credit_cart","0"
"331","4","2","push","75","refund_next_purchase","0"
"331","4","3","push","25","bank_cheque","100"
"331","5","1","push","100","another_product","0"
"331","5","2","push","50","credit_cart","100"
"331","5","3","pull","75","another_product","0"
"332","1","1","pull","100","another_product","0"
"332","1","2","push","25","credit_cart","0"
"332","1","3","push","50","bank_cheque","100"
"332","2","1","pull","75","refund_next_purchase","0"
"332","2","2","pull","50","coupon","0"
"332","2","3","pull","75","coupon","100"
"332","3","1","pull","25","refund_next_purchase","0"
"332","3","2","push","100","credit_cart","100"
"332","3","3","pull","25","another_product","0"
"332","4","1","pull","100","credit_cart","100"
"332","4","2","pull","75","another_product","0"
"332","4","3","pull","100","bank_cheque","0"
"332","5","1","pull","50","refund_next_purchase","0"
"332","5","2","pull","25","bank_cheque","0"
"332","5","3","push","75","coupon","100"
"333","1","1","push","100","another_product","100"
"333","1","2","push","50","coupon","0"
"333","1","3","push","75","bank_cheque","0"
"333","2","1","push","50","refund_next_purchase","100"
"333","2","2","push","25","bank_cheque","0"
"333","2","3","pull","75","refund_next_purchase","0"
"333","3","1","pull","25","credit_cart","0"
"333","3","2","push","100","coupon","100"
"333","3","3","pull","50","credit_cart","0"
"333","4","1","push","25","coupon","100"
"333","4","2","push","75","another_product","0"
"333","4","3","push","25","refund_next_purchase","0"
"333","5","1","push","100","bank_cheque","100"
"333","5","2","pull","75","another_product","0"
"333","5","3","pull","50","bank_cheque","0"
"334","1","1","pull","100","bank_cheque","0"
"334","1","2","pull","25","credit_cart","100"
"334","1","3","pull","50","refund_next_purchase","0"
"334","2","1","pull","25","coupon","0"
"334","2","2","push","75","refund_next_purchase","100"
"334","2","3","push","100","another_product","0"
"334","3","1","push","75","bank_cheque","0"
"334","3","2","push","50","credit_cart","100"
"334","3","3","pull","75","another_product","0"
"334","4","1","pull","50","credit_cart","0"
"334","4","2","push","100","refund_next_purchase","100"
"334","4","3","pull","75","coupon","0"
"334","5","1","push","25","another_product","100"
"334","5","2","push","100","bank_cheque","0"
"334","5","3","pull","50","coupon","0"
"335","1","1","pull","75","bank_cheque","0"
"335","1","2","pull","100","coupon","0"
"335","1","3","push","25","credit_cart","100"
"335","2","1","pull","100","another_product","0"
"335","2","2","pull","50","credit_cart","100"
"335","2","3","pull","25","refund_next_purchase","0"
"335","3","1","push","75","refund_next_purchase","0"
"335","3","2","pull","50","another_product","100"
"335","3","3","pull","100","bank_cheque","0"
"335","4","1","pull","50","coupon","100"
"335","4","2","pull","25","coupon","0"
"335","4","3","pull","75","refund_next_purchase","0"
"335","5","1","pull","50","bank_cheque","0"
"335","5","2","pull","25","credit_cart","100"
"335","5","3","push","100","another_product","0"
"336","1","1","pull","75","another_product","0"
"336","1","2","pull","100","coupon","100"
"336","1","3","push","25","bank_cheque","0"
"336","2","1","push","100","credit_cart","100"
"336","2","2","pull","50","bank_cheque","0"
"336","2","3","push","75","refund_next_purchase","0"
"336","3","1","pull","50","another_product","0"
"336","3","2","pull","25","credit_cart","0"
"336","3","3","pull","100","refund_next_purchase","100"
"336","4","1","pull","75","coupon","100"
"336","4","2","pull","25","refund_next_purchase","0"
"336","4","3","pull","75","credit_cart","0"
"336","5","1","push","50","coupon","0"
"336","5","2","push","100","bank_cheque","100"
"336","5","3","push","50","another_product","0"
"337","1","1","pull","100","bank_cheque","0"
"337","1","2","pull","50","credit_cart","0"
"337","1","3","push","75","refund_next_purchase","100"
"337","2","1","push","25","another_product","0"
"337","2","2","push","50","coupon","0"
"337","2","3","push","75","coupon","100"
"337","3","1","push","100","refund_next_purchase","0"
"337","3","2","push","100","bank_cheque","100"
"337","3","3","push","25","credit_cart","0"
"337","4","1","push","75","bank_cheque","100"
"337","4","2","push","50","credit_cart","0"
"337","4","3","pull","75","another_product","0"
"337","5","1","push","100","another_product","100"
"337","5","2","pull","25","refund_next_purchase","0"
"337","5","3","push","25","coupon","0"
"338","1","1","push","100","bank_cheque","100"
"338","1","2","pull","25","coupon","0"
"338","1","3","push","50","another_product","0"
"338","2","1","push","75","refund_next_purchase","100"
"338","2","2","pull","100","another_product","0"
"338","2","3","pull","25","refund_next_purchase","0"
"338","3","1","pull","50","bank_cheque","0"
"338","3","2","push","50","credit_cart","100"
"338","3","3","push","25","coupon","0"
"338","4","1","push","100","credit_cart","100"
"338","4","2","push","75","another_product","0"
"338","4","3","pull","75","credit_cart","0"
"338","5","1","pull","50","refund_next_purchase","0"
"338","5","2","pull","25","bank_cheque","0"
"338","5","3","push","100","refund_next_purchase","100"
"339","1","1","push","75","bank_cheque","100"
"339","1","2","push","100","coupon","0"
"339","1","3","push","25","another_product","0"
"339","2","1","pull","100","refund_next_purchase","0"
"339","2","2","push","75","credit_cart","100"
"339","2","3","push","25","refund_next_purchase","0"
"339","3","1","pull","50","another_product","0"
"339","3","2","push","100","credit_cart","0"
"339","3","3","pull","50","bank_cheque","100"
"339","4","1","pull","75","coupon","0"
"339","4","2","push","25","bank_cheque","0"
"339","4","3","push","75","coupon","100"
"339","5","1","push","50","another_product","0"
"339","5","2","pull","50","refund_next_purchase","100"
"339","5","3","pull","100","credit_cart","0"
"340","1","1","push","75","bank_cheque","100"
"340","1","2","push","50","coupon","0"
"340","1","3","push","25","credit_cart","0"
"340","2","1","pull","50","refund_next_purchase","0"
"340","2","2","pull","100","another_product","0"
"340","2","3","pull","25","coupon","100"
"340","3","1","pull","75","credit_cart","0"
"340","3","2","push","100","another_product","100"
"340","3","3","push","50","bank_cheque","0"
"340","4","1","pull","25","refund_next_purchase","0"
"340","4","2","push","100","credit_cart","100"
"340","4","3","push","25","refund_next_purchase","0"
"340","5","1","push","75","coupon","0"
"340","5","2","pull","100","bank_cheque","100"
"340","5","3","push","50","another_product","0"
"341","1","1","push","100","another_product","100"
"341","1","2","push","25","coupon","0"
"341","1","3","pull","50","credit_cart","0"
"341","2","1","pull","75","refund_next_purchase","0"
"341","2","2","push","50","bank_cheque","100"
"341","2","3","pull","25","refund_next_purchase","0"
"341","3","1","push","75","bank_cheque","100"
"341","3","2","pull","100","another_product","0"
"341","3","3","push","75","coupon","0"
"341","4","1","push","25","another_product","0"
"341","4","2","push","50","coupon","100"
"341","4","3","push","100","refund_next_purchase","0"
"341","5","1","pull","25","bank_cheque","0"
"341","5","2","pull","50","bank_cheque","0"
"341","5","3","pull","75","credit_cart","100"
"342","1","1","push","75","another_product","0"
"342","1","2","push","100","coupon","100"
"342","1","3","pull","50","credit_cart","0"
"342","2","1","push","100","refund_next_purchase","0"
"342","2","2","pull","25","credit_cart","0"
"342","2","3","push","50","bank_cheque","100"
"342","3","1","pull","25","another_product","0"
"342","3","2","pull","75","coupon","100"
"342","3","3","pull","25","bank_cheque","0"
"342","4","1","pull","50","coupon","0"
"342","4","2","pull","75","refund_next_purchase","0"
"342","4","3","pull","100","credit_cart","100"
"342","5","1","pull","100","refund_next_purchase","0"
"342","5","2","push","50","another_product","0"
"342","5","3","push","75","credit_cart","100"
"343","1","1","pull","75","another_product","0"
"343","1","2","pull","50","credit_cart","100"
"343","1","3","push","25","refund_next_purchase","0"
"343","2","1","push","100","coupon","100"
"343","2","2","push","75","bank_cheque","0"
"343","2","3","push","50","coupon","0"
"343","3","1","pull","25","bank_cheque","0"
"343","3","2","pull","100","credit_cart","100"
"343","3","3","push","50","another_product","0"
"343","4","1","push","75","refund_next_purchase","0"
"343","4","2","push","25","bank_cheque","0"
"343","4","3","pull","100","refund_next_purchase","100"
"343","5","1","push","75","another_product","0"
"343","5","2","push","25","credit_cart","0"
"343","5","3","pull","50","coupon","100"
"344","1","1","push","100","another_product","100"
"344","1","2","push","50","coupon","0"
"344","1","3","push","75","bank_cheque","0"
"344","2","1","push","25","credit_cart","0"
"344","2","2","pull","100","refund_next_purchase","0"
"344","2","3","pull","75","credit_cart","100"
"344","3","1","push","25","bank_cheque","0"
"344","3","2","pull","75","coupon","100"
"344","3","3","push","50","refund_next_purchase","0"
"344","4","1","push","25","another_product","0"
"344","4","2","pull","50","coupon","100"
"344","4","3","push","75","refund_next_purchase","0"
"344","5","1","push","100","credit_cart","100"
"344","5","2","pull","25","another_product","0"
"344","5","3","pull","100","credit_cart","0"
"345","1","1","pull","75","bank_cheque","0"
"345","1","2","push","100","coupon","100"
"345","1","3","pull","50","credit_cart","0"
"345","2","1","pull","100","refund_next_purchase","0"
"345","2","2","pull","25","another_product","100"
"345","2","3","pull","75","coupon","0"
"345","3","1","pull","25","credit_cart","100"
"345","3","2","pull","75","another_product","0"
"345","3","3","pull","50","refund_next_purchase","0"
"345","4","1","push","100","bank_cheque","0"
"345","4","2","pull","25","refund_next_purchase","0"
"345","4","3","push","100","another_product","100"
"345","5","1","pull","75","credit_cart","0"
"345","5","2","pull","50","coupon","100"
"345","5","3","pull","25","coupon","0"
"346","1","1","push","100","another_product","100"
"346","1","2","push","50","credit_cart","0"
"346","1","3","pull","25","bank_cheque","0"
"346","2","1","pull","75","coupon","0"
"346","2","2","push","25","refund_next_purchase","0"
"346","2","3","push","100","credit_cart","100"
"346","3","1","pull","75","refund_next_purchase","0"
"346","3","2","push","50","coupon","100"
"346","3","3","push","25","another_product","0"
"346","4","1","pull","75","bank_cheque","0"
"346","4","2","push","100","bank_cheque","100"
"346","4","3","push","50","refund_next_purchase","0"
"346","5","1","push","25","credit_cart","0"
"346","5","2","pull","50","another_product","0"
"346","5","3","push","100","coupon","100"
"347","1","1","pull","75","another_product","0"
"347","1","2","push","50","coupon","100"
"347","1","3","push","25","bank_cheque","0"
"347","2","1","push","50","refund_next_purchase","0"
"347","2","2","push","100","credit_cart","100"
"347","2","3","pull","25","refund_next_purchase","0"
"347","3","1","pull","100","credit_cart","0"
"347","3","2","push","75","another_product","100"
"347","3","3","pull","50","coupon","0"
"347","4","1","pull","25","another_product","0"
"347","4","2","pull","100","coupon","100"
"347","4","3","push","50","credit_cart","0"
"347","5","1","push","25","refund_next_purchase","0"
"347","5","2","pull","75","credit_cart","100"
"347","5","3","pull","75","bank_cheque","0"
"348","1","1","push","75","another_product","0"
"348","1","2","push","100","credit_cart","100"
"348","1","3","push","50","refund_next_purchase","0"
"348","2","1","pull","100","coupon","100"
"348","2","2","pull","50","bank_cheque","0"
"348","2","3","push","25","credit_cart","0"
"348","3","1","pull","25","bank_cheque","0"
"348","3","2","push","75","coupon","100"
"348","3","3","push","25","refund_next_purchase","0"
"348","4","1","pull","100","another_product","0"
"348","4","2","pull","75","refund_next_purchase","100"
"348","4","3","pull","25","another_product","0"
"348","5","1","push","100","coupon","0"
"348","5","2","push","50","bank_cheque","100"
"348","5","3","pull","50","coupon","0"
"349","1","1","pull","75","bank_cheque","100"
"349","1","2","pull","50","credit_cart","0"
"349","1","3","pull","25","refund_next_purchase","0"
"349","2","1","push","50","another_product","0"
"349","2","2","pull","100","coupon","0"
"349","2","3","push","75","another_product","100"
