"Response ID","Time Started","Date Submitted","Status","age","q1_hear_term_class_action","q2_what_is_a_class_action","אחר, פרט::q2_what_is_a_class_action","q4_class_action_past","כן, אנא פרט/י איזו תביעה הכי זכורה לך::q4_class_action_past","q5_class_action_defend_public","q6_receive_benefit","q7_receive_amount","q8_receive_how","q9_support_increased_fee","q10_why_support_increased_fee","q11_not_support_not_opposed_why","q12_opposed_why","q13_considering_filing","תקשורת:q14_filing_field","צרכנות:q14_filing_field","בנקאות:q14_filing_field","ביטוח:q14_filing_field","ניירות ערך:q14_filing_field","דיני עבודה:q14_filing_field","זיהום ופגיעה בסביבה:q14_filing_field","ספאם:q14_filing_field","אפליה על רקע גזע ודת:q14_filing_field","נגישות:q14_filing_field","תביעה נגד רשויות:q14_filing_field","אחר, פרט::q14_filing_field","אחר, פרט::q14_filing_field","q15_fee_prevent_filing","q16_quantify_compensation","אחר, פרט::q16_quantify_compensation","gender","edu","family_status","employment","income","rel","אחר, פרט::rel","rel_deg","אחר, פרט::rel_deg","city"
"352","2019-01-17 02:56:25","17/01/2019 10:02:55 am","Complete","43","1","dont_know","","0","","3","0","","","3","","לא יודעת","","0","","","","","","","","","","","","","","1","5","","female","2","divorced_separated","hired","1","Jew","","Secular","","קריית שמונה"
"353","2019-01-17 02:54:39","17/01/2019 10:00:19 am","Complete","23","1","advance_public_rights","","1","פלאפון","4","1","18","coupon","4","סומך על איילת שקד","","","0","","","","","","","","","","","","","","-99","2","","male","1","married","self_employed","2","Jew","","Traditional","","אשדוד"
"354","2019-01-17 02:56:12","17/01/2019 10:02:51 am","Complete","27","1","advance_public_rights","","1","תביעה על מאפיית אגמי","5","1","4 ש""ח","coupon","2","","","כי אם נעשה אוול לאנשים, זכותם לדרוש על כך פיצוי","0","","","","","","","","","","","","","","1","3","","female","4","married","student","2","Jew","","Ultra-orthodox","","אשדוד"
"355","2019-01-17 02:56:36","17/01/2019 10:07:48 am","Complete","44","1","public_suit_individual_loss","","1","אלוקסין","5","0","","","1","","","פגיעה בזכויות בסיס","0","","","","","","","","","","","","","","1","4","","female","4","single","hired","3","Jew","","Secular","","פרדס חנה-כרכור"
"356","2019-01-17 02:56:41","17/01/2019 9:59:15 am","Complete","28","1","public_suit_individual_loss","","0","","4","0","","","4","","","","0","","","","","","","","","","","","","","1","3","","male","5","single","hired","1","Jew","","Secular","","הרצליה"
"357","2019-01-17 02:56:39","17/01/2019 10:13:10 am","Complete","34","1","state_neglect","","0","","5","0","","","3","","עדיף שתהיה אגרה כדי שלא יוגשו תביעות סרק ","","0","","","","","","","","","","","","","","1","4","","female","2","married","hired","2","Jew","","Traditional","","קדימה-צורן"
"358","2019-01-17 02:56:39","17/01/2019 10:00:25 am","Complete","31","1","advance_public_rights","","0","","5","0","","","1","","","החוק מעשיר את קופות משרד המשפטים ופוגע בצרכן","0","","","","","","","","","","","","","","0","4","","male","3","single","hired","1","Jew","","Traditional","","חולון"
"359","2019-01-17 02:57:12","17/01/2019 10:01:40 am","Complete","58","1","advance_public_rights","","1","סופרשל","5","1","100000","coupon","5","כי טובת הציבור","","","1","media","consumer","banking","insurance","","labor","polution","","discrimination","accessibility","authorities","","","0","3","","female","3","married","hired","4","Jew","","Secular","","תל אביב -יפו"
"360","2019-01-17 02:57:13","17/01/2019 10:00:21 am","Complete","29","1","public_suit_individual_loss","","0","","4","0","","","4","כי לפעמים התביעות הן סתם כדי לחלוב כסף","","","0","","","","","","","","","","","","","","-99","4","","male","4","single","hired","3","Jew","","Religious","","קרנ""ש"
"361","2019-01-17 02:57:14","17/01/2019 10:01:11 am","Complete","29","1","public_suit_individual_loss","","1","שופרסל","2","1","4","benefit_discount","3","","","","0","","","","","","","","","","","","","","0","1","","female","4","single","hired","4","Jew","","Traditional","","חיפה"
"362","2019-01-17 02:57:16","17/01/2019 10:00:23 am","Complete","38","1","advance_public_rights","","0","","5","0","","","2","","","פוגע בחלשים","0","","","","","","","","","","","","","","-99","5","","female","4","single","hired","3","Jew","","Secular","","ראשון לציון"
"363","2019-01-17 02:57:27","17/01/2019 10:02:57 am","Partial","51","1","advance_public_rights","","1","פלאפון","5","0","","","2","","","מונע מהציבור לתבוע","0","","","","","","","","","","","","","","-99","5","","female","2","married","hired","","Jew","","","",""
"364","2019-01-17 02:57:41","17/01/2019 10:02:46 am","Complete","30","1","public_suit_individual_loss","","1","נגד אסוס, שופרסל","4","0","","","1","","","יש הרבה עוולות שמתרחשות, ולא לכולם יש סכומי כסף גדולים ","0","","","","","","","","","","","","","","1","5","","female","4","married","hired","3","Jew","","Traditional","","רמלה"
"365","2019-01-17 02:56:27","17/01/2019 10:05:42 am","Complete","51","1","advance_public_rights","","1","תנובה","4","0","","","2","","","תביעה יצוגית צריכה להיות חלק ממנגנון הדמוקרטיה . היא כלי נגד חברות גדולות אשר לאדם הפשוט אין סיכוי נגדם. לגמרי פגיעה במנגנון","0","","","","","","","","","","","","","","-99","5","","female","4","married","hired","4","Jew","","Secular","","חדרה"
"366","2019-01-17 02:56:45","17/01/2019 10:01:01 am","Complete","18","0","","","0","","1","-99","","","3","","","","0","","","","","","","","","","","","","","-99","99","","male","2","single","soldier","3","Jew","","Traditional","","באר שבע"
"367","2019-01-17 02:57:19","17/01/2019 10:02:33 am","Complete","30","1","advance_public_rights","","0","","3","0","","","3","","זה לא כל כך נוגע אלי","","0","","","","","","","","","","","","","","0","2","","male","3","married","hired","1","Druz","","","","מגאר"
"368","2019-01-17 02:58:06","17/01/2019 10:04:02 am","Complete","36","1","dont_know","","0","","4","0","","","-99","","","","0","","","","","","","","","","","","","","0","99","","female","3","married","hired","3","Jew","","Secular","","חולון"
"369","2019-01-17 02:58:15","17/01/2019 9:59:46 am","Complete","55","1","state_neglect","","1","פלאפון","4","0","","","1","","","יקר מידי ","0","","","","","","","","","","","","","","1","5","","male","4","married","hired","3","Jew","","Traditional","","ראשון לציון"
"370","2019-01-17 02:58:29","17/01/2019 10:04:07 am","Complete","57","1","public_suit_individual_loss","","0","","2","1","14","cheque","3","","מתאים לאנשים שיש להם זמן להתעסק בתביעות מסוג זה","","0","","","","","","","","","","","","","","1","5","","female","3","married","hired","4","Jew","","Secular","","אלפי מנשה"
"371","2019-01-17 02:57:56","17/01/2019 10:02:13 am","Complete","38","1","advance_public_rights","","1","לא ספציפי אבל מול רשת סופרים תנובה וכו","3","1","13","cash","4","כדי שלא יגישו תביעות סרק כי זה בחינם ויעסיקו לחינם את מערכת המשפט כך מי שבאמת זקוק למשפט לא יתעכב בגללם","","","0","","","","","","","","","","","","","","0","4","","female","4","married","hired","4","Jew","","Religious","","שעלבים"
"372","2019-01-17 02:58:37","17/01/2019 10:04:42 am","Complete","33","1","advance_public_rights","","1","שופרסל","4","0","","","4","אם הייתי יודע שאין כל כוונה להחפיש את שמה של השרה הייתי מאמין לסקר הזה, אבל בגלל שכל המטרה היא להחפיש את שמה של שרת המשפטים הסקר הזה אינו אמין בעליל והשאלות הן פתטיות לחלוטין","","","0","","","","","","","","","","","","","","-99","99","","male","4","married","hired","3","Jew","","Religious","","ירושלים"
"373","2019-01-17 02:58:35","17/01/2019 10:08:23 am","Complete","29","0","","","1","נגד חברת פלאפון","5","0","","","2","","","לפי דעתי אם המדינה רוצה צדק בתוכה אז שלא תיקח כסף כדי לתת כל אחד זכויותיו","0","","","","","","","","","","","","","","1","99","","male","3","married","unemployed","1","Muslim","","","","טמרה"
"374","2019-01-17 02:58:39","17/01/2019 10:07:43 am","Complete","31","1","state_neglect","","0","","4","0","","","2","","","אם באמת עלות האגרה הייתה ללא חיוב ופתאום קפיצה ל- 8000 מוגזם ביותר. גם עלות של 1000 של מספיקה בתור התחלה","0","","","","","","","","","","","","","","1","6","תלוי בסכום הפיצוי ובכמות תושבי האזור","female","3","married","hired","2","Jew","","Secular","","אור יהודה"
"375","2019-01-17 02:58:46","17/01/2019 10:02:00 am","Complete","22","1","public_suit_individual_loss","","0","","4","0","","","4","","","","0","","","","","","","","","","","","","","1","4","","male","3","single","hired","4","Jew","","Secular","","תל אביב -יפו"
"376","2019-01-17 02:58:42","17/01/2019 10:08:34 am","Complete","64","1","public_suit_individual_loss","","1","בעיקר תביעות נגד בנקים שמחזירים עמלות.  חברות סלולריות ועוד. ","4","1","6-7 שח","benefit_discount","1","","","מפני שזכות האזרח הבסיסית לתבוע וליצור תקדים,  על מנת להרתיע חברות בעתיד. ","0","","","","","","","","","","","","","","1","4","","female","3","widowed","pension","2","Jew","","Secular","","מזור"
"377","2019-01-17 02:58:47","17/01/2019 10:05:00 am","Complete","43","1","advance_public_rights","","1","תנובה","4","1","כ-20 ש""ח","cash","-99","","","","0","","","","","","","","","","","","","","-99","99","","female","3","married","hired","4","Jew","","Traditional","","אשדוד"
"378","2019-01-17 02:59:40","17/01/2019 10:01:56 am","Complete","41","1","public_suit_individual_loss","","0","","5","1","7","cash","1","","","","0","","","","","","","","","","","","","","1","5","","male","3","married","hired","3","Jew","","Traditional","","תל אביב -יפו"
"379","2019-01-17 02:59:51","17/01/2019 10:05:33 am","Complete","25","1","advance_public_rights","","1","על חברה שמכרה פחות כמות של כוסות פלסטיק ממה שרשום על החבילה","5","1","12","cash","2","","","בגלל שאנשים לא יהיה להם כסף לתבוע תביעה יצוגית ויפחדו","0","","","","","","","","","","","","","","1","5","","male","3","married","hired","2","Jew","","Ultra-orthodox","","פתח תקווה"
"380","2019-01-17 02:59:50","17/01/2019 10:03:55 am","Complete","28","0","","","0","","4","0","","","5","","","","0","","","","","","","","","","","","","","1","5","","male","1","single","unemployed","1","Jew","","Secular","","מגדל העמק"
"381","2019-01-17 03:00:27","17/01/2019 10:09:14 am","Complete","28","1","public_suit_individual_loss","","1","סלקום","4","1","5","cheque","2","","","כדמוקרטיה, זוהי זכותינו לערער על עוולות ולקבל פיצוי בהתאם. לכן הטלת אגרה לא רק שלא תמנע הגשת תובענה אלא מהווה חזירות כספית נטו מצד המדינה, עבור דבר שאמור להיות בחינם כשירות בסיסי של דמוקרטיה.","0","","","","","","","","","","","","","","1","3","","female","5","married","hired","4","Jew","","Traditional","","ראשון לציון"
"382","2019-01-17 03:00:27","17/01/2019 10:03:45 am","Complete","31","1","state_neglect","","0","","4","0","","","1","","","כלי לעוד כסף לקופת המדינה ","0","","","","","","","","","","","","","","1","4","","male","2","single","self_employed","4","Christian","","","","אשדוד"
"383","2019-01-17 03:00:52","17/01/2019 10:04:25 am","Complete","36","1","public_suit_individual_loss","","0","","4","0","","","2","","","יש הרבה תביעות מוצדקות שלא יטופלו מחוסר תקציב.","0","","","","","","","","","","","","","","1","5","","female","4","single","hired","1","Jew","","Secular","","רחובות"
"384","2019-01-17 03:00:44","17/01/2019 10:02:04 am","Partial","43","1","public_suit_individual_loss","","1","תנובה לגבי תוספת הסיליקון.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"385","2019-01-17 03:00:54","17/01/2019 10:06:51 am","Complete","21","1","advance_public_rights","","1","קוטג\'. מחירי צרכנות","5","0","","","2","","","לכל אדם מגיעה הזכות לחופש הביטוי, והזכות להגיש תביעה ללא קשר למצבו הכלכלי. ","0","","","","","","","","","","","","","","1","1","","female","3","single","student","4","Jew","","Traditional","","רעננה"
"386","2019-01-17 03:00:53","17/01/2019 10:07:24 am","Complete","26","1","advance_public_rights","","0","","4","0","","","2","","","זו השתקת הציבור בעיניי ולא ברור מי מחליט מה רלוונטי ומה לא ועל סמך מה","0","","","","","","","","","","","","","","1","5","","female","3","single","hired","1","Jew","","Secular","","נהרייה"
